uid,ad_action,buy_action
4668840935,did_not_click,
4668841233,did_not_click,
4668841509,did_not_click,
4668841511,did_not_click,
4668841764,did_not_click,
4668842136,did_not_click,
4668842687,clicked,
4668843865,did_not_click,
4668844394,clicked,
4668844398,did_not_click,
4668844493,clicked,
4668844494,did_not_click,
4668845058,clicked,
4668845298,clicked,
4668845703,did_not_click,
4668845933,did_not_click,
4668845936,clicked,
4668846991,did_not_click,
4668847840,did_not_click,
4668847924,clicked,
4668848263,did_not_click,
4668848264,did_not_click,
4668848723,did_not_click,
4668848818,clicked,
4668848821,did_not_click,
4668849723,clicked,
4668850210,did_not_click,
4668851144,did_not_click,
4668851145,did_not_click,
4668851425,clicked,
4668851689,did_not_click,
4668852295,did_not_click,
4668852296,did_not_click,
4668852346,clicked,
4668852352,clicked,
4668852606,did_not_click,
4668854497,did_not_click,
4668854707,clicked,
4669049531,did_not_click,
4669050456,did_not_click,
4669050457,did_not_click,
4669052583,did_not_click,
4669052849,did_not_click,
4669053744,clicked,
4669053745,clicked,
4669054057,did_not_click,
4669054154,clicked,
4669054471,did_not_click,
4669056117,clicked,
4669056488,did_not_click,
4669056704,clicked,
47625419,did_not_click,
47625420,did_not_click,
47625422,did_not_click,
47625423,did_not_click,
47625425,clicked,
47625427,did_not_click,
47625428,did_not_click,
47625429,did_not_click,
47625430,clicked,
47625431,clicked,
47625432,clicked,
47625433,did_not_click,
47625434,clicked,
47625437,did_not_click,
47625438,clicked,
47625439,did_not_click,
47625440,did_not_click,
47625441,clicked,
47625442,did_not_click,
47625444,clicked,
47625445,did_not_click,
47625446,did_not_click,
47625448,did_not_click,
47625450,did_not_click,
47625451,clicked,
47625452,did_not_click,
47625453,clicked,
47625454,did_not_click,
47625455,did_not_click,
47625458,did_not_click,
47625459,did_not_click,
47625460,clicked,
47625461,did_not_click,
47625462,clicked,
47625463,clicked,
47625464,clicked,
47625465,did_not_click,
47625468,did_not_click,
47625469,did_not_click,
47625470,clicked,
47621071,clicked,
47621074,clicked,
47621075,did_not_click,
47621077,did_not_click,
47621078,clicked,
47621079,clicked,
47621080,did_not_click,
47621629,did_not_click,
47621630,did_not_click,
47621632,did_not_click,
47621634,did_not_click,
47621635,clicked,
47621636,clicked,
47621638,did_not_click,
47625955,did_not_click,
47625957,clicked,
47625960,did_not_click,
47625961,clicked,
47625963,did_not_click,
47625964,did_not_click,
47625965,clicked,
47625966,did_not_click,
47625967,clicked,
47625968,clicked,
47625969,clicked,
47625970,did_not_click,
47625971,did_not_click,
47625972,clicked,
47625973,did_not_click,
47625974,did_not_click,
47625975,did_not_click,
47625976,did_not_click,
47625977,did_not_click,
47625978,did_not_click,
47625979,clicked,
47625980,did_not_click,
47625981,did_not_click,
47625982,did_not_click,
47625984,did_not_click,
47625985,did_not_click,
47625987,clicked,
47625988,did_not_click,
47625989,did_not_click,
47625990,did_not_click,
47625991,did_not_click,
47625993,did_not_click,
47625994,did_not_click,
47625995,did_not_click,
47625996,clicked,
47625997,did_not_click,
47625998,did_not_click,
47625999,did_not_click,
47626002,did_not_click,
47626003,clicked,
47625261,did_not_click,
47625265,clicked,
47625266,did_not_click,
47625267,clicked,
47625268,clicked,
47625269,did_not_click,
47625270,did_not_click,
47625271,clicked,
47625273,did_not_click,
47625275,did_not_click,
47625276,clicked,
47625277,did_not_click,
47625279,did_not_click,
47629611,did_not_click,
47629612,clicked,
47629614,did_not_click,
47629615,did_not_click,
47629616,did_not_click,
47629625,did_not_click,
47629626,did_not_click,
47629628,did_not_click,
47629630,did_not_click,
47629632,did_not_click,
47629640,did_not_click,
47629641,did_not_click,
47629642,did_not_click,
47629643,clicked,
47629644,clicked,
47629646,did_not_click,
47629647,did_not_click,
47629648,did_not_click,
47629649,did_not_click,
47629650,did_not_click,
47629652,did_not_click,
47629655,clicked,
47629656,did_not_click,
47629657,clicked,
47629658,did_not_click,
47629663,clicked,
47629665,did_not_click,
47629666,clicked,
47629669,did_not_click,
47629670,did_not_click,
47629671,did_not_click,
47629673,clicked,
47629676,did_not_click,
47629678,did_not_click,
47634958,did_not_click,
47634961,did_not_click,
47634962,did_not_click,
47634963,did_not_click,
47634964,did_not_click,
47634965,did_not_click,
47634967,did_not_click,
47634968,did_not_click,
47634969,clicked,
47634972,did_not_click,
47634973,did_not_click,
47634974,did_not_click,
47639279,did_not_click,
47639280,did_not_click,
47639281,did_not_click,
47639282,did_not_click,
47639284,clicked,
47639285,did_not_click,
47639286,did_not_click,
47639289,did_not_click,
47639290,did_not_click,
47639291,did_not_click,
47639292,did_not_click,
47639293,did_not_click,
47639294,did_not_click,
47639299,did_not_click,
47639300,did_not_click,
47639301,clicked,
47639302,did_not_click,bought_car
47639303,did_not_click,
47639304,did_not_click,bought_car
47639305,clicked,
47639306,clicked,
47639308,did_not_click,
47639309,did_not_click,
47639310,did_not_click,bought_car
47639312,did_not_click,
47639313,clicked,
47639314,did_not_click,
47639315,clicked,
47639316,did_not_click,
47639317,did_not_click,
47639318,clicked,
47639319,clicked,
47639320,did_not_click,
47639321,did_not_click,
47639322,clicked,
47639324,did_not_click,
47639325,did_not_click,
47639326,did_not_click,
47639327,did_not_click,
47639328,did_not_click,
47631837,did_not_click,
47631839,did_not_click,
47631841,did_not_click,
47631842,did_not_click,
47631843,did_not_click,
47631846,did_not_click,
47631847,clicked,
47631848,did_not_click,
47631849,clicked,
47631850,did_not_click,
47631851,did_not_click,
47631853,clicked,
47631854,did_not_click,
47631855,did_not_click,
47636146,clicked,
47636147,did_not_click,
47636149,did_not_click,
47636150,clicked,
47636151,did_not_click,
47636152,did_not_click,
47636154,clicked,
47636155,did_not_click,
47636156,did_not_click,
47636158,clicked,
47636160,did_not_click,
47636161,did_not_click,
47636162,did_not_click,
47636165,did_not_click,
47636166,did_not_click,
47636168,did_not_click,
47636172,clicked,
47636173,clicked,
47636176,did_not_click,
47636177,did_not_click,
47636178,clicked,
47636179,did_not_click,
47636181,clicked,
47636182,clicked,
47636183,did_not_click,
47636184,did_not_click,
47636186,did_not_click,
47636189,did_not_click,
47636191,clicked,
47636192,clicked,
47636193,did_not_click,
47636194,did_not_click,
47636195,did_not_click,
47636196,did_not_click,
47636197,clicked,
47636199,did_not_click,
47636200,clicked,
47636204,did_not_click,
47636205,did_not_click,
47631762,did_not_click,
47631763,did_not_click,
47631764,did_not_click,
47631765,clicked,
47631767,clicked,
47631770,clicked,
47631772,clicked,
47631773,did_not_click,
47631774,clicked,
47631775,did_not_click,
47631777,did_not_click,
47631778,clicked,
47631779,did_not_click,
47636071,did_not_click,
47636072,clicked,
47636073,did_not_click,
47636074,did_not_click,
47636075,clicked,
47636076,did_not_click,
47636077,did_not_click,
47636080,clicked,
47636081,did_not_click,
47636082,did_not_click,
47636086,did_not_click,
47636088,did_not_click,
47636092,clicked,
47636094,clicked,
47636095,did_not_click,
47636098,did_not_click,
47636099,clicked,
47636100,clicked,
47636101,did_not_click,
47636102,clicked,
47636103,did_not_click,
47636104,did_not_click,
47636105,clicked,
47636106,did_not_click,
47636107,did_not_click,
47636109,did_not_click,
47636110,did_not_click,
47636111,clicked,
47636113,clicked,
47636114,did_not_click,
47636115,did_not_click,
47636117,clicked,
47636118,clicked,
47636120,clicked,
47636121,did_not_click,
47636122,did_not_click,
47636124,did_not_click,
47636125,did_not_click,
47636126,did_not_click,
47636127,did_not_click,
47627471,did_not_click,
47627472,did_not_click,
47627473,clicked,
47627476,clicked,
47627478,did_not_click,
47627479,clicked,
47627480,clicked,
47627481,did_not_click,
47627482,did_not_click,
47627484,did_not_click,
47627485,did_not_click,
47627486,did_not_click,
47627488,did_not_click,
47627489,clicked,
47631705,clicked,
47631707,did_not_click,
47631708,did_not_click,
47631709,did_not_click,
47631711,did_not_click,
47631712,clicked,
47631713,did_not_click,
47631715,clicked,
47631716,did_not_click,
47631717,did_not_click,
47631718,clicked,
47631722,did_not_click,
47631724,clicked,
47631725,did_not_click,
47631726,clicked,
47631727,clicked,
47631729,did_not_click,
47631730,did_not_click,
47631732,did_not_click,
47631733,clicked,
47631734,clicked,
47631736,did_not_click,
47631738,did_not_click,
47631739,did_not_click,
47631740,did_not_click,
47631741,clicked,
47631742,did_not_click,
47631743,did_not_click,
47631748,did_not_click,
47631749,did_not_click,
47631750,clicked,
47631751,did_not_click,
47631752,did_not_click,
47631753,clicked,
47631754,did_not_click,
47631756,did_not_click,
47631757,clicked,
47631759,did_not_click,
47631761,did_not_click,
47629204,did_not_click,
47629205,did_not_click,
47629208,clicked,
47629212,did_not_click,
47629213,did_not_click,
47629214,did_not_click,
47629215,did_not_click,
47629216,clicked,
47629217,did_not_click,
47629218,did_not_click,
47629220,did_not_click,
47629221,clicked,
47633459,clicked,
47633460,did_not_click,
47633462,did_not_click,
47633463,clicked,
47633464,did_not_click,
47633465,did_not_click,
47633466,clicked,
47633467,did_not_click,
47633468,did_not_click,
47633469,did_not_click,bought_car
47633473,did_not_click,
47633474,clicked,
47633475,did_not_click,
47633476,did_not_click,
47633477,did_not_click,
47633478,did_not_click,
47633479,did_not_click,
47633482,did_not_click,
47633483,did_not_click,
47633484,did_not_click,
47633487,did_not_click,
47633488,did_not_click,
47633489,clicked,
47633490,did_not_click,
47633492,clicked,
47633493,did_not_click,
47633494,did_not_click,
47633497,did_not_click,
47633498,clicked,
47633499,did_not_click,
47633501,did_not_click,
47633502,did_not_click,
47633505,did_not_click,
47633506,did_not_click,
47633507,did_not_click,
47633509,did_not_click,
47633510,did_not_click,
47633511,clicked,
47633513,did_not_click,
47633514,did_not_click,
47626016,did_not_click,
47626019,did_not_click,
47626021,clicked,
47626023,did_not_click,
47626025,did_not_click,
47626026,did_not_click,
47626027,did_not_click,
47626028,did_not_click,
47626029,did_not_click,
47626030,did_not_click,
47626031,did_not_click,
47626032,did_not_click,
47626033,clicked,
46150736,did_not_click,
46150738,did_not_click,
46150740,did_not_click,
46150741,clicked,
46150742,clicked,
46150743,did_not_click,
46150746,did_not_click,
46150748,clicked,
46150749,clicked,
46150752,did_not_click,
46150753,clicked,
46150757,did_not_click,
46150758,did_not_click,
46150759,did_not_click,
46150760,did_not_click,
46150762,did_not_click,
46150764,clicked,
46150766,did_not_click,
46150768,did_not_click,
46150770,did_not_click,
46150773,did_not_click,
46150776,did_not_click,
46150777,clicked,
46150778,clicked,
46150780,clicked,
46150781,clicked,
46150782,did_not_click,
46150785,clicked,
46150787,clicked,
46150788,did_not_click,
46150789,clicked,
46150791,did_not_click,
46150792,did_not_click,
46150793,clicked,
46150794,clicked,
46151490,did_not_click,
46151491,did_not_click,
46151492,clicked,
46151494,did_not_click,
46151495,did_not_click,
46151498,did_not_click,
46151499,did_not_click,
46151500,did_not_click,
46151501,did_not_click,
46151502,did_not_click,
46151503,clicked,
46151504,did_not_click,
46151505,clicked,
46151425,did_not_click,
46151426,clicked,
46151427,did_not_click,
46151430,did_not_click,
46151431,clicked,
46151432,clicked,
46151434,did_not_click,
46151436,did_not_click,
46151437,clicked,
46151443,clicked,
46151444,clicked,
46151445,did_not_click,
46151449,did_not_click,
46151450,did_not_click,
46151451,did_not_click,
46151452,did_not_click,
46151453,clicked,
46151454,did_not_click,
46151458,did_not_click,
46151459,clicked,
46151462,did_not_click,
46151463,did_not_click,
46151464,did_not_click,
46151466,clicked,
46151467,clicked,
46151470,did_not_click,
46151471,did_not_click,
46151474,did_not_click,
46151475,did_not_click,
46151476,clicked,
46151477,did_not_click,
46151481,did_not_click,
46151483,did_not_click,
46151484,clicked,
46151487,clicked,
46151488,did_not_click,
46152163,clicked,
46152164,clicked,
46152166,did_not_click,
46152169,did_not_click,
46152170,did_not_click,
46152171,clicked,
46152172,did_not_click,
46152174,clicked,
46152175,did_not_click,
46152176,did_not_click,
46152179,did_not_click,
46152180,did_not_click,
46152184,clicked,
46147627,did_not_click,
46147630,clicked,
46147631,clicked,
46147632,clicked,
46147634,did_not_click,
46147637,clicked,
46147638,did_not_click,bought_car
46147639,clicked,
46147642,did_not_click,
46147644,clicked,
46147645,did_not_click,bought_car
46147646,did_not_click,
46147649,did_not_click,
46147651,did_not_click,
46147652,did_not_click,
46147653,did_not_click,
46147654,clicked,
46147655,did_not_click,
46147656,clicked,
46147658,clicked,
46147661,did_not_click,
46147662,clicked,
46147664,did_not_click,
46147665,clicked,
46147666,clicked,
46147667,did_not_click,
46147670,did_not_click,
46147673,clicked,
46147674,clicked,
46147675,clicked,
46147678,did_not_click,
46147680,did_not_click,
46147682,did_not_click,
46147683,did_not_click,
46147684,clicked,
46147688,did_not_click,
46147689,did_not_click,
46147700,clicked,
46148374,did_not_click,
46148376,did_not_click,
46148380,did_not_click,
46148381,did_not_click,
46148382,clicked,
46148385,did_not_click,
46148386,clicked,
46148388,did_not_click,
46148389,clicked,
46148390,did_not_click,
46148391,did_not_click,
46148393,clicked,
46148394,clicked,
46148296,clicked,
46148297,did_not_click,
46148299,clicked,
46148300,clicked,
46148304,did_not_click,
46148306,did_not_click,
46148308,did_not_click,
46148309,did_not_click,
46148311,did_not_click,
46148313,did_not_click,
46148314,did_not_click,
46148316,did_not_click,
46148317,did_not_click,
46148318,clicked,
46148319,clicked,
46148323,clicked,
46148325,did_not_click,
46148326,did_not_click,
46148329,did_not_click,
46148331,did_not_click,
46148332,clicked,
46148333,did_not_click,
46148338,did_not_click,
46148339,did_not_click,
46148341,clicked,
46148342,did_not_click,
46148344,clicked,
46148346,clicked,
46148347,did_not_click,
46148349,did_not_click,
46148351,did_not_click,
46148352,did_not_click,
46148356,did_not_click,
46148360,clicked,
46148361,did_not_click,
46148363,did_not_click,
46148364,did_not_click,
46148373,did_not_click,
46149016,did_not_click,
46149017,clicked,
46149019,did_not_click,
46149021,clicked,
46149022,clicked,
46149023,clicked,
46152616,did_not_click,
46152617,did_not_click,
46152620,did_not_click,
46152623,did_not_click,
46152627,did_not_click,
46152628,did_not_click,
46152629,did_not_click,
46152632,did_not_click,
46152633,clicked,
46152634,did_not_click,
46152636,did_not_click,
46152637,clicked,
46152638,clicked,
46152639,clicked,
46152641,did_not_click,
46152643,clicked,
46152644,clicked,
46152646,clicked,
46152648,did_not_click,
46152649,clicked,
46152650,did_not_click,
46152651,clicked,
46152656,did_not_click,
46152658,did_not_click,
46152659,did_not_click,
46152660,did_not_click,
46152664,did_not_click,
46152665,did_not_click,
46152666,did_not_click,
46152668,did_not_click,
46152670,did_not_click,
46152671,clicked,
46152673,did_not_click,
46152674,clicked,
46152675,did_not_click,
46152678,did_not_click,
46152679,clicked,
46152684,did_not_click,
46152685,did_not_click,
46153322,did_not_click,
46153323,did_not_click,
46153328,did_not_click,
46153329,did_not_click,
46153331,clicked,
46153332,clicked,
46153333,did_not_click,
46153336,did_not_click,
46153337,did_not_click,
46153338,did_not_click,
46153339,clicked,
46153340,did_not_click,
46162364,did_not_click,
46162365,clicked,
46162367,did_not_click,
46162371,clicked,
46162375,clicked,
46162376,did_not_click,
46162379,clicked,
46162381,did_not_click,
46162383,did_not_click,
46162386,did_not_click,
46162388,did_not_click,
46162393,clicked,
46162394,did_not_click,
46162395,clicked,
46162397,clicked,
46162398,did_not_click,
46162399,did_not_click,
46162400,clicked,
46162401,clicked,
46162403,clicked,
46162406,clicked,
46162413,clicked,
46162414,did_not_click,
46162416,clicked,
46162419,did_not_click,
46162420,did_not_click,
46162423,did_not_click,
46162425,did_not_click,
46162428,did_not_click,
46162430,did_not_click,
46163062,did_not_click,
46163063,did_not_click,
46163065,clicked,
46163066,did_not_click,
46163067,did_not_click,
46163070,did_not_click,bought_car
46163072,clicked,
46163074,did_not_click,
46163075,did_not_click,
46163084,did_not_click,
46163085,did_not_click,
46163087,clicked,
46159597,did_not_click,
46159598,clicked,
46159600,did_not_click,
46159602,did_not_click,
46159603,did_not_click,
46159604,clicked,
46159605,did_not_click,
46159607,did_not_click,
46159610,did_not_click,
46159611,clicked,
46159613,did_not_click,
46159615,did_not_click,
46159616,did_not_click,
46159617,did_not_click,
46159618,clicked,
46159620,did_not_click,
46159621,clicked,
46159622,clicked,
46159623,did_not_click,
46159627,did_not_click,
46159628,clicked,
46159629,clicked,
46159631,clicked,
46159632,did_not_click,
46159633,did_not_click,
46159634,did_not_click,
46159635,did_not_click,
46159639,did_not_click,
46159640,did_not_click,
46159644,clicked,
46159645,did_not_click,
46159646,did_not_click,
46159647,did_not_click,
46159648,did_not_click,
46159649,clicked,
46159650,did_not_click,
46159651,did_not_click,
46159653,did_not_click,
46159657,did_not_click,
46159658,did_not_click,
46159659,did_not_click,
46160237,did_not_click,
46160239,clicked,
46160240,did_not_click,
46160242,clicked,
46160244,clicked,
46160247,did_not_click,
46160249,did_not_click,
46160251,did_not_click,
46160253,did_not_click,
46160254,clicked,
46160255,did_not_click,
46160256,did_not_click,
46160258,did_not_click,
46161479,did_not_click,
46161480,did_not_click,
46161483,did_not_click,
46161484,did_not_click,
46161485,clicked,
46161487,clicked,
46161488,did_not_click,
46161489,did_not_click,
46161490,clicked,
46161492,clicked,
46161493,did_not_click,
46161495,did_not_click,
46161498,did_not_click,
46161500,clicked,
46161501,clicked,
46161502,did_not_click,
46161504,clicked,
46161506,did_not_click,
46161508,clicked,
46161509,did_not_click,
46161510,did_not_click,
46161511,clicked,
46161512,clicked,
46161513,did_not_click,
46161514,clicked,
46161516,did_not_click,
46161517,did_not_click,
46161520,clicked,
46161523,did_not_click,
46161524,clicked,
46161525,clicked,
46161526,did_not_click,
46161527,did_not_click,
46161534,clicked,
46161536,clicked,
46161537,did_not_click,
46161538,did_not_click,
46162152,clicked,
46162153,did_not_click,
46162155,did_not_click,
46162156,clicked,
46162157,did_not_click,
46162158,did_not_click,
46162159,did_not_click,
46162160,clicked,
46162165,did_not_click,
46162167,did_not_click,
46162168,did_not_click,
46162169,clicked,
46156171,clicked,
46156173,clicked,
46156175,did_not_click,
46156177,clicked,
46156178,clicked,
46156180,clicked,
46156181,did_not_click,
46156182,clicked,
46156183,clicked,
46156184,did_not_click,
46156185,clicked,
46156187,did_not_click,
46156188,did_not_click,
46156189,did_not_click,
46156191,did_not_click,
46156194,did_not_click,
46156195,clicked,
46156196,clicked,
46156197,clicked,
46156198,did_not_click,
46156199,did_not_click,
46156200,clicked,
46156202,did_not_click,
46156204,clicked,
46156206,did_not_click,
46156207,did_not_click,
46156209,did_not_click,
46156210,did_not_click,
46156214,clicked,
46156215,clicked,
46156219,did_not_click,
46156220,clicked,
46156221,did_not_click,
46156222,did_not_click,
46156223,clicked,
46156224,did_not_click,
46156225,clicked,
46156226,did_not_click,
46156228,clicked,
46156861,did_not_click,
46156862,did_not_click,bought_car
46156863,clicked,
46156864,did_not_click,
46156866,clicked,
46156868,did_not_click,
46156869,clicked,
46156871,clicked,
46156876,clicked,
46156879,did_not_click,
46156881,clicked,
46156882,clicked,
46156887,clicked,
46153172,did_not_click,
46153176,did_not_click,
46153177,did_not_click,
46153180,clicked,
46153183,clicked,
46153187,clicked,
46153188,clicked,
46153189,did_not_click,bought_car
46153193,did_not_click,
46153194,clicked,
46153197,clicked,
46153199,did_not_click,
46153201,did_not_click,
46153202,clicked,
46153204,clicked,
46153205,clicked,
46153207,did_not_click,
46153208,did_not_click,
46153209,did_not_click,
46153210,did_not_click,
46153211,did_not_click,
46153212,did_not_click,
46153214,clicked,
46153215,did_not_click,
46153217,did_not_click,
46153220,did_not_click,
46153224,did_not_click,
46153226,did_not_click,
46153227,clicked,
46153232,did_not_click,
46153233,did_not_click,
46153235,clicked,
46153237,did_not_click,
46153239,clicked,
46153240,did_not_click,
46153241,did_not_click,
46153876,did_not_click,
46153877,did_not_click,
46153880,did_not_click,
46153887,clicked,
46153890,did_not_click,
46153891,did_not_click,
46153892,did_not_click,
46153894,did_not_click,
46153895,did_not_click,
46155270,did_not_click,
46155271,did_not_click,
46155272,clicked,
46155273,did_not_click,
46155276,clicked,
46155277,did_not_click,
46155279,clicked,
46155282,clicked,
46155285,clicked,
46155286,did_not_click,
46155287,clicked,
46155290,did_not_click,
46155291,did_not_click,
46155293,did_not_click,
46155294,did_not_click,
46155295,did_not_click,
46155299,clicked,
46155301,clicked,
46155304,clicked,
46155305,did_not_click,
46155306,clicked,
46155307,did_not_click,
46155311,clicked,
46155312,clicked,
46155314,did_not_click,
46155315,clicked,
46155316,clicked,
46155318,clicked,
46155319,did_not_click,bought_car
46155320,did_not_click,
46155322,clicked,
46155323,clicked,
46155325,did_not_click,
46155328,did_not_click,
46155331,clicked,
46155332,did_not_click,
46155333,clicked,
46155979,did_not_click,
46155981,did_not_click,
46155982,did_not_click,
46155983,did_not_click,
46155985,did_not_click,
46155987,did_not_click,
46155988,did_not_click,
46155991,did_not_click,
46155993,clicked,
46155994,clicked,
46155996,clicked,
46155997,clicked,
46150045,did_not_click,
46150046,did_not_click,
46150049,clicked,
46150050,clicked,
46150052,clicked,
46150053,clicked,
46150054,did_not_click,
46150059,clicked,
46150062,did_not_click,
46150063,did_not_click,
46150066,clicked,
46150068,clicked,
46150072,clicked,
46150074,did_not_click,
46150075,clicked,
46150076,clicked,
46150077,clicked,
46150078,did_not_click,
46150080,clicked,
46150084,did_not_click,
46150085,clicked,
46150087,did_not_click,
46150088,clicked,
46150091,clicked,
46150093,did_not_click,
46150098,clicked,
46150099,clicked,
46150101,clicked,
46150102,did_not_click,
46150106,did_not_click,
46150108,clicked,
46150110,did_not_click,
46150111,did_not_click,
46150114,clicked,
46150115,clicked,
46150116,did_not_click,
46150709,clicked,
46150710,did_not_click,
46150713,did_not_click,
46150715,clicked,
46150718,did_not_click,
46150720,clicked,
46150722,did_not_click,
46150723,clicked,
46150724,clicked,
46150726,clicked,
46150728,did_not_click,
46150733,clicked,
46150734,did_not_click,
46150661,did_not_click,
46150662,did_not_click,
46150663,clicked,
46150666,did_not_click,
46150668,did_not_click,
46150669,did_not_click,
46150670,did_not_click,
46150671,did_not_click,
46150673,did_not_click,
46150675,did_not_click,
46150676,did_not_click,
46150677,did_not_click,
46150679,clicked,
46150680,did_not_click,
46150681,clicked,
46150684,did_not_click,
46150685,clicked,
46150686,did_not_click,
46150688,did_not_click,
46150690,clicked,
46150691,did_not_click,
46150692,did_not_click,
46150693,did_not_click,
46150695,did_not_click,
46150696,clicked,
46150697,did_not_click,
46150698,did_not_click,
46150699,did_not_click,
46150700,did_not_click,
46150702,clicked,
46150704,clicked,
46150705,did_not_click,
46150706,did_not_click,
46150707,did_not_click,
46150708,did_not_click,
46151400,did_not_click,
46151403,did_not_click,
46151404,did_not_click,
46151409,did_not_click,
46151413,did_not_click,
46151416,clicked,
46151421,did_not_click,
46151422,clicked,
46146867,clicked,
46146868,clicked,
46146870,did_not_click,
46146871,clicked,
46146872,did_not_click,
46146873,clicked,
46146875,clicked,
46146876,clicked,
46146878,did_not_click,
46146884,did_not_click,
46146888,did_not_click,
46146889,clicked,
46146890,did_not_click,
46146891,did_not_click,
46146893,did_not_click,
46146896,clicked,
46146898,did_not_click,
46146901,did_not_click,
46146904,did_not_click,
46146905,clicked,
46146908,clicked,
46146911,did_not_click,
46146913,clicked,
46146914,did_not_click,
46146915,clicked,
46146916,clicked,
46146917,clicked,
46146920,did_not_click,
46146922,did_not_click,
46146924,did_not_click,
46146928,clicked,
46146929,did_not_click,
46146933,clicked,
46146936,clicked,
46147602,did_not_click,
46147604,did_not_click,
46147606,did_not_click,
46147607,did_not_click,
46147608,did_not_click,
46147610,did_not_click,
46147614,did_not_click,
46147615,did_not_click,
46147617,did_not_click,
46147618,clicked,
46147620,did_not_click,
46147624,did_not_click,
46147626,did_not_click,
46147524,did_not_click,
46147525,clicked,
46147526,did_not_click,
46147527,clicked,
46147528,clicked,
46147529,clicked,
46147532,clicked,
46147533,did_not_click,
46147535,did_not_click,
46147537,did_not_click,
46147538,clicked,
46147541,did_not_click,
46147545,did_not_click,
46147547,clicked,
46147548,did_not_click,
46147550,did_not_click,
46147551,did_not_click,
46147552,did_not_click,
46147553,did_not_click,
46147554,did_not_click,
46147555,did_not_click,bought_car
46147556,did_not_click,
46147557,did_not_click,
46147558,did_not_click,
46147559,clicked,
46147561,did_not_click,
46147562,clicked,
46147564,clicked,
46147567,clicked,
46147568,did_not_click,
46147570,did_not_click,
46147576,clicked,
46147579,did_not_click,
46147580,did_not_click,
46147582,clicked,
46147587,did_not_click,
46147588,did_not_click,
46147589,did_not_click,
46147590,did_not_click,
46147594,did_not_click,
46147598,did_not_click,
46147599,clicked,
46147600,did_not_click,
46147601,did_not_click,
46148281,did_not_click,
46148282,did_not_click,
46148283,did_not_click,
46148284,did_not_click,
46148285,did_not_click,
46148286,did_not_click,
46148291,clicked,
46151885,clicked,
46151886,did_not_click,
46151888,did_not_click,
46151890,did_not_click,
46151891,did_not_click,
46151892,did_not_click,
46151896,clicked,
46151898,did_not_click,
46151901,clicked,
46151902,clicked,
46151904,did_not_click,
46151908,did_not_click,
46151910,did_not_click,
46151911,clicked,
46151912,did_not_click,
46151915,clicked,
46151917,did_not_click,
46151922,did_not_click,
46151926,clicked,
46151927,clicked,
46151928,did_not_click,
46151930,clicked,
46151932,did_not_click,
46151933,clicked,
46151934,clicked,
46151935,did_not_click,
46151936,did_not_click,
46151939,clicked,
46151942,clicked,
46151944,did_not_click,
46151947,clicked,
46151949,did_not_click,
46151950,clicked,
46151951,clicked,
46151954,did_not_click,
46151955,clicked,
46151956,clicked,
46151957,did_not_click,
46152595,did_not_click,
46152596,did_not_click,
46152597,did_not_click,
46152600,did_not_click,
46152601,clicked,
46152603,did_not_click,
46152604,clicked,
46152605,did_not_click,
46152608,did_not_click,
46152609,clicked,
46152610,did_not_click,
46152612,did_not_click,
46152615,did_not_click,
501788645,did_not_click,
501812200,did_not_click,
501812201,did_not_click,
501816238,did_not_click,
501831909,did_not_click,
501832800,did_not_click,
501858137,clicked,
501873186,did_not_click,
501876400,did_not_click,
501876401,did_not_click,
501887756,did_not_click,
501887758,did_not_click,
501896679,did_not_click,
501908379,did_not_click,
501952849,clicked,
501984548,did_not_click,
501984549,did_not_click,
502008813,clicked,
502009892,did_not_click,
502134961,clicked,
502248386,clicked,
502286820,did_not_click,
502287196,did_not_click,
502348528,clicked,
502377283,did_not_click,
502440636,clicked,
502575402,did_not_click,
502602029,did_not_click,
502603975,did_not_click,
502613227,did_not_click,
502617101,did_not_click,
502617102,did_not_click,
502617704,did_not_click,
502617705,did_not_click,
502618917,did_not_click,
502673724,did_not_click,
502723395,clicked,
502723396,did_not_click,
524221238,clicked,
524222806,did_not_click,
524222807,did_not_click,
524224687,did_not_click,
524227836,did_not_click,
524236327,clicked,
524236328,did_not_click,
524267862,did_not_click,
524314211,did_not_click,
524314212,clicked,
524323358,did_not_click,
524354797,clicked,
524405262,clicked,
486817871,did_not_click,
486817873,clicked,
486817876,did_not_click,
486817877,clicked,
486817883,did_not_click,
486817886,did_not_click,
486817887,did_not_click,
486817888,clicked,
486817890,did_not_click,
486817891,clicked,
486817892,did_not_click,
486817893,did_not_click,
486817895,did_not_click,
486817897,did_not_click,
486817899,clicked,
486817901,clicked,
486817903,did_not_click,
486817905,did_not_click,
486817908,clicked,
486817909,did_not_click,
486817910,did_not_click,
486817911,did_not_click,
486817912,clicked,
486817914,did_not_click,
486817915,did_not_click,
486817916,did_not_click,
486817917,did_not_click,
486817918,clicked,
486817920,did_not_click,
486817923,did_not_click,
486817926,did_not_click,
486817927,clicked,
486817930,did_not_click,
486817931,clicked,
486817932,did_not_click,
486817934,did_not_click,
486817935,clicked,
486821697,clicked,
486821703,did_not_click,
486821705,did_not_click,
486821708,did_not_click,
486821709,did_not_click,
486821710,clicked,
486821712,clicked,
486821714,did_not_click,
486821717,did_not_click,
486821718,clicked,
486821721,clicked,
486789937,did_not_click,
486789940,did_not_click,
486789941,did_not_click,
486789944,did_not_click,
486789947,did_not_click,
