uid,ad_action,buy_action
46135512,clicked,
45867536,did_not_click,
46373651,did_not_click,
46023076,clicked,
46219564,clicked,
46219564,clicked,bought_car
1574521920,did_not_click,
1574521920,did_not_click,
47625581,clicked,
46036435,did_not_click,
2260046431,clicked,
50154519,did_not_click,
46031865,did_not_click,
46031865,did_not_click,
46035249,did_not_click,
46035249,clicked,
3017197421,clicked,
2885287031,did_not_click,
50105581,clicked,
46042459,did_not_click,
50113481,clicked,bought_car
50113481,did_not_click,
50113481,did_not_click,
6173560217,clicked,
42576557,did_not_click,
44010190,clicked,
1875313496,clicked,bought_car
46242229,did_not_click,
46242229,did_not_click,
48525555,clicked,
48549696,clicked,
6185206371,did_not_click,
1379882254,clicked,
6186508575,did_not_click,
46208408,did_not_click,
1875388223,clicked,
1874933253,clicked,
2260190760,clicked,
48545846,clicked,
46222993,did_not_click,
46222993,did_not_click,
46227805,clicked,
46028701,did_not_click,
2577306966,clicked,
486738985,clicked,
486742815,clicked,
46055749,did_not_click,
49929440,clicked,
3929568215,did_not_click,
3929568215,did_not_click,
1874956089,clicked,
46161239,did_not_click,
46161239,did_not_click,
4043430156,did_not_click,
4043430156,did_not_click,
46093657,clicked,
45839957,did_not_click,
46121343,did_not_click,
46265848,clicked,
46265848,clicked,
46265848,did_not_click,
45924575,clicked,
46130751,did_not_click,
46130751,did_not_click,
6186651215,clicked,
45899861,clicked,
45936875,did_not_click,
45981658,did_not_click,
46147615,clicked,
3017225897,did_not_click,
49885229,clicked,
45973112,did_not_click,
6204534025,did_not_click,
6186261852,clicked,
3397082476,clicked,
46115878,did_not_click,
6175984885,clicked,bought_car
45910673,did_not_click,
45889507,did_not_click,
1552844786,clicked,
45938948,did_not_click,
46225888,clicked,
46158865,clicked,
1195495490,clicked,
42490262,clicked,
47647103,did_not_click,
47647103,clicked,
4044263156,did_not_click,
4044263156,did_not_click,
47675957,clicked,
486739909,did_not_click,
1574520638,clicked,
1574520638,clicked,
1195387943,clicked,
46082394,did_not_click,
2260216751,clicked,
42582590,did_not_click,
46047063,clicked,
6184294421,did_not_click,
1574502591,clicked,
1195494078,clicked,
1195494078,did_not_click,
1574527617,did_not_click,
46063665,did_not_click,bought_car
46063665,clicked,bought_car
50181938,did_not_click,
3017024847,did_not_click,
46026570,did_not_click,
46026570,did_not_click,
6203226581,clicked,
50193667,clicked,
1570138145,did_not_click,
342208480,clicked,bought_car
45937015,did_not_click,
45980872,did_not_click,
3397294014,clicked,
45815601,clicked,
50123065,did_not_click,
45869717,clicked,
2887527106,did_not_click,
6206309214,clicked,
42524780,clicked,
46159190,did_not_click,
46090913,clicked,
2574644575,did_not_click,
46347019,clicked,
46029458,did_not_click,
46029458,did_not_click,
2261194333,did_not_click,bought_car
2261194333,clicked,bought_car
2887781999,clicked,
1875359031,clicked,
45989664,did_not_click,
45989664,did_not_click,bought_car
2731559806,clicked,
46120022,did_not_click,
42533803,clicked,
5895858213,clicked,
45911442,did_not_click,
45877938,did_not_click,
1571799153,did_not_click,
1571799153,did_not_click,
3396948537,did_not_click,
1195494143,clicked,
486822092,did_not_click,
50183567,clicked,
46226200,did_not_click,
46093361,clicked,
3397428460,clicked,
1571801045,did_not_click,
1570393697,did_not_click,
46126031,clicked,
50088623,clicked,
50088623,clicked,bought_car
45892217,clicked,
46063524,did_not_click,
46272444,did_not_click,
6206305605,clicked,
47737366,clicked,
1569633526,clicked,
42961371,clicked,
42698857,did_not_click,
45960353,did_not_click,
45913528,did_not_click,
6175995075,clicked,
46049300,clicked,
46009733,clicked,
46009733,clicked,
47633251,clicked,
50142097,did_not_click,
46028468,clicked,
50172012,clicked,
50172012,clicked,
45993078,clicked,bought_car
1195559712,did_not_click,
46383698,clicked,
45865360,clicked,
45865360,clicked,
45859500,did_not_click,
6203468418,did_not_click,
6203468418,did_not_click,
3017133587,clicked,
46119190,did_not_click,
50110428,did_not_click,
46022177,did_not_click,
46022177,clicked,
46022177,clicked,bought_car
2260691695,did_not_click,
2260691695,clicked,bought_car
1571852860,clicked,
1875014021,did_not_click,
50111617,clicked,
3017005840,did_not_click,
46019630,did_not_click,
43001537,did_not_click,
43001537,clicked,
43001537,did_not_click,
2567954749,clicked,
42646053,did_not_click,
50183140,did_not_click,
50183140,did_not_click,bought_car
2564101387,did_not_click,
42593907,clicked,
50203614,did_not_click,
1571879547,clicked,
46519805,did_not_click,
6183545556,did_not_click,
6185807006,clicked,
43086394,clicked,
42535643,did_not_click,
1379885550,did_not_click,
2731630786,did_not_click,
46069100,did_not_click,
50083333,clicked,bought_car
6202536923,did_not_click,
1875458689,did_not_click,
1571805298,clicked,
3017001719,did_not_click,
4041006178,clicked,
6206333400,clicked,
42648305,did_not_click,
2731665760,clicked,
42976626,did_not_click,
49914127,clicked,
2261088801,did_not_click,
6206335245,did_not_click,
1875468292,clicked,
42971145,clicked,
42971145,did_not_click,
46184980,did_not_click,
46184980,did_not_click,
46184980,clicked,
46156331,clicked,
2260928543,clicked,
2567876937,did_not_click,
46022728,did_not_click,
46022728,clicked,bought_car
46022728,did_not_click,
2260391136,did_not_click,
45819101,did_not_click,
46662903,clicked,
3017200579,did_not_click,
45891919,clicked,
1569812986,did_not_click,
1874982227,clicked,
1874925609,clicked,
50134758,clicked,
6177745144,clicked,
46162450,did_not_click,
1379953499,did_not_click,
1573392263,clicked,
45884314,clicked,
45884314,did_not_click,
45884314,did_not_click,
45804061,did_not_click,
42582420,clicked,
46042077,clicked,
6184521239,did_not_click,
6184521239,clicked,
1574394230,clicked,
45922804,did_not_click,
45922804,clicked,
486771931,did_not_click,
6185810105,did_not_click,
2731514927,clicked,
486743190,clicked,
45866213,clicked,
46627875,did_not_click,
46163660,did_not_click,
46239203,clicked,
45837805,clicked,
45938645,clicked,
47736169,did_not_click,
47748390,did_not_click,
46035263,did_not_click,
46035263,did_not_click,
486741320,clicked,
42675836,did_not_click,
1874934640,clicked,
50160922,clicked,
46065087,clicked,
46065087,did_not_click,
45921443,did_not_click,
45993159,did_not_click,
1571868987,clicked,
1571868987,clicked,
1571868987,clicked,
46109721,did_not_click,
1875189395,clicked,
47712097,clicked,
46164362,clicked,
45922569,clicked,
2563625987,clicked,
48347662,clicked,
43114024,clicked,
46361594,did_not_click,
46361594,clicked,
45891766,clicked,
46255667,did_not_click,
46094183,clicked,
50094037,clicked,
50094037,did_not_click,
46035234,clicked,
46187984,did_not_click,
46221872,did_not_click,
46221872,clicked,
46221872,clicked,
48519867,clicked,
45796238,did_not_click,
45796238,clicked,
47718159,clicked,
45995451,clicked,
45995451,clicked,
2261124022,did_not_click,
2881079981,did_not_click,
6172109412,clicked,
1379893140,clicked,
1572001680,did_not_click,
50117446,did_not_click,
48556894,clicked,
45866656,did_not_click,
46026736,clicked,
46026736,did_not_click,
49826961,clicked,
3017140051,clicked,
45865043,did_not_click,
45833181,clicked,
48544923,clicked,
2260503796,did_not_click,
2572369052,did_not_click,
2572369052,did_not_click,
2572369052,clicked,
2572369052,clicked,
45964613,did_not_click,
49933020,clicked,
46300474,did_not_click,
1571861073,did_not_click,
50186719,clicked,
2261136395,did_not_click,
2261136395,clicked,
5895841315,did_not_click,
48519589,did_not_click,
2892690500,did_not_click,
50099058,clicked,
50099058,clicked,
3537837684,clicked,
3537837684,did_not_click,
45943012,clicked,
45893455,clicked,
50142256,did_not_click,
45952426,did_not_click,
1875321630,clicked,
6174362050,did_not_click,
6174362050,clicked,
6174362050,clicked,bought_car
6179689261,did_not_click,
1574561419,did_not_click,
1875282437,clicked,
42564928,did_not_click,
42440494,did_not_click,
6174396700,clicked,
46319666,clicked,
50087573,did_not_click,
46063779,clicked,
46063779,clicked,
45889781,did_not_click,
6185277151,did_not_click,
486742407,did_not_click,
486742407,did_not_click,
1571830704,clicked,
2883120276,clicked,
50130626,clicked,
50170623,did_not_click,bought_car
42592562,did_not_click,
486680302,clicked,
50083448,did_not_click,
42534205,clicked,
46171062,clicked,
3017183873,did_not_click,
3017169794,clicked,
46659346,clicked,
2261165890,clicked,
46129619,clicked,
2259390770,clicked,
2259390770,clicked,
1875026598,clicked,
42923142,clicked,
42437024,clicked,
45840062,did_not_click,
1571751591,did_not_click,
43105319,did_not_click,
2259238673,clicked,
2259238673,clicked,
50142473,clicked,bought_car
50142473,did_not_click,bought_car
1574503620,did_not_click,bought_car
1574503620,did_not_click,
48119500,did_not_click,
6169512975,did_not_click,
46625752,clicked,
1195503480,did_not_click,
1195503480,clicked,
43116665,clicked,
45918927,clicked,
46033361,did_not_click,
6203321612,clicked,
2891493050,did_not_click,
2889048280,clicked,
4669154651,did_not_click,
4040099355,clicked,
48537525,clicked,
1571744499,clicked,
1571744499,did_not_click,
1571744499,did_not_click,
45991497,clicked,
49908529,did_not_click,
46173596,did_not_click,
1875332955,clicked,
46068689,clicked,
50179377,clicked,
43118662,clicked,
2259904144,clicked,bought_car
46041616,clicked,
2886067192,did_not_click,bought_car
2886067192,did_not_click,
2886067192,clicked,
46151434,did_not_click,
46151434,clicked,
46151434,clicked,
50191796,did_not_click,
50147469,did_not_click,
49856521,clicked,
2260931958,clicked,
5895861625,did_not_click,
5895861625,did_not_click,
5895861625,clicked,
5895861625,did_not_click,
5895861625,clicked,
5895861625,did_not_click,
2564600039,did_not_click,
46009771,clicked,
50108054,clicked,
46023948,did_not_click,
46036663,did_not_click,
46036663,clicked,bought_car
1379913791,clicked,bought_car
3541201401,did_not_click,
2891550050,clicked,
4669890886,clicked,
4669890886,clicked,
46118542,did_not_click,
49885197,did_not_click,
46029095,clicked,
46029095,did_not_click,
46029095,did_not_click,
46029095,clicked,
2260035944,did_not_click,bought_car
45036771,did_not_click,
1875127897,clicked,
50156324,clicked,
50187195,clicked,
2259472191,clicked,
2260957592,did_not_click,
6183674168,clicked,
45840242,did_not_click,
1379844955,clicked,
45945416,did_not_click,
45945416,clicked,
46159084,did_not_click,
2886976418,did_not_click,
46171212,did_not_click,
46171212,clicked,
49874524,clicked,
46036837,did_not_click,
46090753,clicked,
50093028,did_not_click,
46079778,clicked,
50126101,clicked,
2889989735,clicked,
2889989735,did_not_click,
6203422877,clicked,
46014691,clicked,
46132476,did_not_click,
6183706665,clicked,
6183706665,did_not_click,bought_car
50128157,did_not_click,
42449498,did_not_click,
486823237,clicked,
46035739,did_not_click,
46035739,did_not_click,
45852559,did_not_click,
48554816,clicked,
2261181696,clicked,
4042119458,did_not_click,
3017210095,clicked,
46092749,did_not_click,
43081082,clicked,
47646472,did_not_click,
47726973,clicked,
2887592188,did_not_click,
50100648,did_not_click,
50100648,did_not_click,
46106281,clicked,
46132164,clicked,
46200493,clicked,
42583541,clicked,
46232878,clicked,
6186392405,clicked,
45840538,did_not_click,
46117229,clicked,
50133745,clicked,
42711954,clicked,
42711954,clicked,
50189348,clicked,
50161367,clicked,
46034132,clicked,
1571756382,clicked,
42678862,did_not_click,
46110598,did_not_click,
46110598,did_not_click,
1875460532,clicked,
1875460532,did_not_click,
47667490,clicked,
42921458,clicked,
50173486,did_not_click,bought_car
50173486,did_not_click,
50173486,did_not_click,
1195592154,did_not_click,
50084078,clicked,
1574512385,did_not_click,
1574512385,did_not_click,
1574512385,did_not_click,
6203441218,did_not_click,
6203441218,clicked,
50220944,did_not_click,
3929567624,clicked,
47675372,did_not_click,
1569738757,clicked,
2261292221,did_not_click,
2260793652,did_not_click,
45898034,did_not_click,
46039941,clicked,
1379843650,clicked,
50173165,clicked,
50086852,did_not_click,
48513135,clicked,
45992938,did_not_click,
46023203,did_not_click,
50176876,did_not_click,
50176876,clicked,
1875463911,did_not_click,
1875463911,did_not_click,
46036024,clicked,
46036024,clicked,
46036024,clicked,
2260015032,did_not_click,
6204549254,clicked,
45895488,clicked,
45895488,clicked,
1875416647,clicked,
1571866222,clicked,
1571866222,did_not_click,
1571866222,clicked,
1571866222,did_not_click,
1571866222,clicked,
1571866222,clicked,
46074518,did_not_click,
2260310631,clicked,
45886877,did_not_click,
46038772,did_not_click,
46169619,clicked,
47728051,clicked,
46177357,did_not_click,
45971378,clicked,
42946886,did_not_click,
486823970,did_not_click,
45909335,did_not_click,
45999400,clicked,
50159526,did_not_click,
5070287361,did_not_click,
45836155,clicked,
43134700,clicked,
2261279391,did_not_click,
1195400206,did_not_click,
6174395089,clicked,bought_car
6174395089,did_not_click,bought_car
46160002,clicked,
49881768,did_not_click,
45815067,clicked,
46003581,clicked,
1875290388,did_not_click,
1875290388,clicked,
48545738,clicked,
50203108,clicked,
6174375159,clicked,
46222462,clicked,
46231033,clicked,
46062099,clicked,
50181493,clicked,
2260921122,did_not_click,
46080650,did_not_click,
46081344,did_not_click,
385648970,clicked,
348008406,clicked,
46245389,clicked,
46041768,clicked,
46041768,did_not_click,
46041768,clicked,
46041768,clicked,
45986057,did_not_click,
2259849343,clicked,
48552101,did_not_click,
50144334,did_not_click,
1570154849,clicked,
46636822,clicked,
45980871,did_not_click,
50106125,did_not_click,
45914214,clicked,
2748985390,clicked,
1195501174,did_not_click,
1573458893,did_not_click,
45921696,clicked,
46057849,clicked,
1574916379,clicked,
45895974,did_not_click,
6173551501,did_not_click,
45795031,clicked,
46080381,clicked,
2881819684,clicked,
2259838935,clicked,
45811939,did_not_click,
50170918,clicked,
50170918,did_not_click,
48551393,clicked,
45893065,clicked,
45797470,did_not_click,
45866930,clicked,
1875024224,clicked,
50173996,clicked,
50187107,clicked,
50187107,clicked,
49885186,clicked,
46031916,clicked,
46031916,did_not_click,
46031916,clicked,bought_car
46031916,did_not_click,
46031916,did_not_click,
1379886621,clicked,
1573468457,clicked,
47735865,did_not_click,
46171593,did_not_click,
6186592923,did_not_click,
49943759,did_not_click,
46018350,did_not_click,
46266561,clicked,
43064309,did_not_click,
45954759,did_not_click,
5070253240,did_not_click,
5070253240,did_not_click,
48551505,clicked,
42949590,clicked,
46085068,clicked,
46074009,did_not_click,
2260948338,clicked,
4669576528,clicked,
1379887004,clicked,
50184760,clicked,
46129723,clicked,
45854216,clicked,bought_car
6206354143,clicked,
4044305571,clicked,
42570932,did_not_click,
3017197196,clicked,
42446223,did_not_click,
45982293,clicked,
46080936,did_not_click,
1574762691,did_not_click,
50195841,did_not_click,
50195841,clicked,
2576727356,did_not_click,
2573031218,clicked,
48523355,clicked,
2260552773,clicked,
1574496690,did_not_click,
46068773,clicked,
46040250,did_not_click,
1875092178,did_not_click,
46292734,did_not_click,
50186232,did_not_click,
46120227,did_not_click,
46066380,clicked,
50118735,clicked,
50118735,did_not_click,
50118735,clicked,
47655931,did_not_click,
6203347039,did_not_click,
42994354,clicked,
4669883514,did_not_click,
4669883514,clicked,
2564463287,did_not_click,
6184008503,clicked,
50184690,did_not_click,
42980854,clicked,
42980854,did_not_click,
46166890,clicked,
49953464,clicked,
45884459,clicked,
45975595,did_not_click,
50084216,clicked,
46012407,clicked,
5895858171,did_not_click,
4668939995,clicked,
3017194179,clicked,
46240956,did_not_click,
47690873,clicked,
46663483,clicked,
46019632,did_not_click,
45975527,clicked,
45975527,clicked,
6174365724,did_not_click,
23017809,clicked,
2885671817,clicked,
49903976,did_not_click,
4669953578,clicked,
42931170,did_not_click,
45854442,did_not_click,
1875459253,clicked,
46181386,did_not_click,
2564347981,did_not_click,
42165533,did_not_click,
1571864879,did_not_click,
45948065,did_not_click,
42941241,did_not_click,
50086641,clicked,
42559760,did_not_click,
2569282509,did_not_click,
4043525161,clicked,
6183631690,clicked,
46168378,did_not_click,
45929801,clicked,
2888905625,did_not_click,
47729934,did_not_click,
2095031820,did_not_click,
46027787,did_not_click,
4041120414,did_not_click,
45830688,clicked,
45830688,clicked,
45884053,did_not_click,
45892134,clicked,
4043052991,clicked,
46140223,clicked,
46140223,did_not_click,
2260553011,did_not_click,
46061706,clicked,
1571863882,clicked,
1571863882,did_not_click,
1571863882,clicked,
1571863882,did_not_click,
1875444855,clicked,
46187713,clicked,
1574504590,did_not_click,
1574504590,did_not_click,bought_car
46011921,clicked,
2259558635,did_not_click,
383589523,clicked,
46037226,did_not_click,
6185361724,did_not_click,
46062258,clicked,
46012785,clicked,
47673857,did_not_click,
50084416,did_not_click,
50166473,clicked,
1195494553,clicked,
1571835146,did_not_click,
2259400605,did_not_click,
43017686,clicked,
3537608932,did_not_click,
50082775,did_not_click,
6174817386,clicked,
2260799146,did_not_click,
46153535,clicked,
6186164655,did_not_click,
2261088330,did_not_click,
46199331,clicked,
6179672269,clicked,
1379884108,did_not_click,
48552974,clicked,
385540088,clicked,
347968956,did_not_click,
48556218,clicked,
50100329,clicked,
46183805,clicked,
42675379,clicked,
46187980,clicked,
42567393,clicked,
1379845323,did_not_click,
46264714,did_not_click,
45931662,clicked,
1571908795,did_not_click,
50123213,clicked,
42644224,clicked,
50174540,clicked,
6175987959,did_not_click,
1571819614,did_not_click,
46058774,did_not_click,
486735998,did_not_click,
50125896,did_not_click,
1875465160,clicked,
2261252180,did_not_click,
46175055,did_not_click,
46175055,did_not_click,
2568484073,clicked,
45992857,clicked,
50112167,clicked,
46191193,clicked,
42619667,did_not_click,
49882860,did_not_click,
45921200,did_not_click,
43078328,clicked,
50084076,clicked,
46036345,did_not_click,
43128181,clicked,
45045814,clicked,
1573489551,did_not_click,
46069968,clicked,
1195400771,clicked,
50192702,did_not_click,
50192702,did_not_click,
50192702,did_not_click,
42595119,clicked,
50189707,clicked,
50189707,clicked,
5895853374,did_not_click,
17868057,clicked,
50110602,clicked,
42681255,clicked,
50109139,clicked,
6175986266,clicked,
1875005002,did_not_click,
46104748,did_not_click,
45933509,did_not_click,
46628932,clicked,
48518475,clicked,
45871988,did_not_click,
50113684,clicked,
50113684,clicked,
50167670,did_not_click,bought_car
50179208,did_not_click,
4669787968,did_not_click,
45986461,did_not_click,
6177717860,did_not_click,
46037618,did_not_click,
46037618,clicked,bought_car
46042311,clicked,
46042311,did_not_click,
46022261,did_not_click,
6206299454,did_not_click,
50141515,clicked,
78940409,clicked,
42963158,did_not_click,
46024407,clicked,
45922773,did_not_click,
45922773,clicked,
46643455,clicked,
4044095330,clicked,
5070204547,clicked,
1195653407,did_not_click,
50085158,did_not_click,
46030196,clicked,
46036004,did_not_click,
2569410642,clicked,
2569410642,clicked,bought_car
2569410642,did_not_click,
2569410642,clicked,
2261213073,did_not_click,
2261213073,did_not_click,
45913939,clicked,
45895200,did_not_click,
46162997,did_not_click,
46201797,clicked,
48559593,clicked,
1875458448,did_not_click,
1379845528,did_not_click,bought_car
42693577,clicked,
1875298483,clicked,
45873124,did_not_click,
43000160,did_not_click,
42591242,clicked,
1875457470,did_not_click,
42595181,clicked,
1195507243,clicked,
1195507243,did_not_click,
46057940,did_not_click,
45793366,did_not_click,
45897599,did_not_click,
46028587,did_not_click,
46028587,did_not_click,
46028587,clicked,
46088893,clicked,
43113077,clicked,
46037769,did_not_click,
46037769,clicked,bought_car
47683353,clicked,
2564208965,did_not_click,
47714108,clicked,
46207261,did_not_click,
46207261,did_not_click,
46207261,clicked,
2260062190,did_not_click,
5070293874,clicked,
5070293874,did_not_click,
46128038,clicked,
47677363,clicked,
50207977,did_not_click,
4669106849,clicked,
1574495228,did_not_click,
50103750,clicked,
46224484,did_not_click,
42601301,clicked,
42601301,clicked,
3079996583,clicked,
2883024780,did_not_click,
2883024780,did_not_click,
45898181,did_not_click,
42437041,clicked,
45909303,did_not_click,
45831136,did_not_click,
46640733,did_not_click,
1571803429,clicked,
1571803429,clicked,
6185614655,did_not_click,
46337831,did_not_click,
2261089709,clicked,
45872285,clicked,
45872285,clicked,
45872285,clicked,
45872285,did_not_click,
1571704143,clicked,
486772215,clicked,
46125618,clicked,
48510734,did_not_click,
2259537159,clicked,
46063429,clicked,
2259766654,did_not_click,
46056448,did_not_click,
6170588631,did_not_click,
6204535368,did_not_click,
46090104,clicked,
42676241,did_not_click,
1571923171,clicked,
42976186,clicked,
46202234,clicked,
46011578,clicked,
2566030027,clicked,
2259914444,clicked,
1875358779,did_not_click,
1574544580,did_not_click,
1574544580,did_not_click,
6204541504,clicked,
1571808236,clicked,
49909380,did_not_click,
6179663196,clicked,
6179663196,did_not_click,
2731512011,did_not_click,
42596694,did_not_click,
50216480,clicked,
50125189,clicked,
50125189,did_not_click,
43042077,clicked,
43042077,did_not_click,
43042077,clicked,
50174505,clicked,
78518758,clicked,
45892493,clicked,
45892493,clicked,
45892493,did_not_click,
5070205408,clicked,
43056441,clicked,
46036785,clicked,
46036785,did_not_click,
46207116,clicked,
42573282,did_not_click,
42573282,did_not_click,
3929578619,did_not_click,
3929578619,did_not_click,
45822369,clicked,
2260088486,did_not_click,
266042289,clicked,
45869599,clicked,
46261338,clicked,
46074698,clicked,
6183925203,clicked,
46298581,did_not_click,bought_car
1571758198,did_not_click,
45830727,clicked,
46364246,did_not_click,
46364246,clicked,
46364246,clicked,
1195561358,clicked,
50105117,clicked,
3017176474,clicked,
1571865021,clicked,
1571865021,did_not_click,
1571865021,did_not_click,
1571865021,did_not_click,
1570082947,did_not_click,
50194125,clicked,
42555411,did_not_click,
1874996440,did_not_click,
3929612661,clicked,
46037831,did_not_click,bought_car
46037831,clicked,
46037831,clicked,
486743158,clicked,
2259971005,did_not_click,
2886151987,clicked,
1572004357,clicked,
46035041,did_not_click,
46035041,clicked,
46035041,did_not_click,bought_car
46035041,did_not_click,
6171518119,did_not_click,
6171518119,did_not_click,
46048279,did_not_click,
46031028,clicked,
46031028,did_not_click,
2260638682,did_not_click,
45989893,did_not_click,
45989893,did_not_click,bought_car
3397536376,did_not_click,
6206261416,clicked,
2568177317,did_not_click,
2261299586,did_not_click,
2261299586,clicked,
1571760330,did_not_click,
42543876,did_not_click,
46031876,clicked,
46031876,clicked,
6186634750,did_not_click,bought_car
6186634750,did_not_click,
486734044,clicked,
46142248,clicked,
46142248,did_not_click,bought_car
46142248,clicked,
46147079,clicked,
46147079,clicked,
4044290026,did_not_click,bought_car
46037005,did_not_click,
50152140,did_not_click,
2260143346,clicked,
46080054,clicked,
46165992,clicked,
46062701,clicked,
46062701,clicked,
46062701,did_not_click,
3397191772,clicked,
3397191772,clicked,
4043408457,clicked,
3433488449,did_not_click,
46088772,clicked,
6203432780,clicked,
46029863,did_not_click,
2259191698,clicked,
43077551,did_not_click,
46035040,did_not_click,
46035040,clicked,
46035040,did_not_click,bought_car
46035040,did_not_click,
42444071,clicked,
1875287606,clicked,
46035861,did_not_click,
1571899272,clicked,
1573482893,did_not_click,
45882945,did_not_click,
50115835,did_not_click,
47779412,did_not_click,
3537629054,did_not_click,
6174360641,clicked,
46035409,did_not_click,
46035409,clicked,
45993150,did_not_click,
46503089,clicked,
6173555793,clicked,
46090974,did_not_click,
46090974,clicked,
46090974,clicked,
47687735,clicked,
6202855861,clicked,
2260708709,did_not_click,
42941932,did_not_click,
50088172,clicked,
47748240,did_not_click,
45866097,clicked,
5895836804,did_not_click,
45987611,clicked,
2259889857,did_not_click,
2260995596,did_not_click,
2260995596,clicked,
1571782046,clicked,
1195651592,did_not_click,
1195651592,did_not_click,
2576947767,did_not_click,
1571952289,clicked,
46662277,clicked,
46035289,did_not_click,
50133960,did_not_click,
2260674220,did_not_click,
2260674220,clicked,
46226719,clicked,
46226719,did_not_click,
46226719,did_not_click,
1571895624,clicked,
1875467341,clicked,
6184898202,did_not_click,
6184898202,did_not_click,
6184898202,clicked,
6184898202,clicked,
46035511,clicked,
46035511,clicked,
46035511,did_not_click,
46035511,clicked,
45903670,clicked,
50190174,clicked,
1571821097,clicked,
2261162866,did_not_click,
46219480,did_not_click,
46219480,did_not_click,
46219480,did_not_click,
45907013,clicked,
2259069005,clicked,
2261336565,did_not_click,
4668995421,did_not_click,
6185859088,did_not_click,
46075145,did_not_click,
46075145,did_not_click,
50135098,did_not_click,
46190652,clicked,
486823583,did_not_click,
50177183,did_not_click,
50203227,did_not_click,
50203227,clicked,
50146648,clicked,
50146648,clicked,
50146648,clicked,
2881006799,clicked,
45871085,clicked,
46057296,did_not_click,
46061346,did_not_click,
50139063,clicked,
50139063,did_not_click,
1875290319,did_not_click,
1875290319,clicked,
45796194,did_not_click,
2259097012,clicked,
2259097012,did_not_click,
47686467,clicked,
42987195,did_not_click,
47752772,did_not_click,
45796272,clicked,
45796272,did_not_click,
3396690007,clicked,
45826714,did_not_click,
1574801675,did_not_click,
6206317929,did_not_click,
50133111,did_not_click,
50133111,did_not_click,
45856533,clicked,
48531806,clicked,
5895858026,clicked,
2260860255,did_not_click,
1572927522,clicked,
1574502350,clicked,
46191705,clicked,
42571175,clicked,
46219404,did_not_click,
2881058782,clicked,
2881058782,clicked,
46211582,clicked,
45915793,clicked,
45915793,did_not_click,
49881531,did_not_click,
2883720088,did_not_click,
1574563272,did_not_click,
2261266899,clicked,
1574367656,clicked,
1875294854,did_not_click,
42694737,did_not_click,
2731555705,clicked,
1875237751,clicked,
46244118,clicked,
42575826,did_not_click,
3017110478,did_not_click,
3017110478,clicked,
50084869,clicked,
1875058558,did_not_click,
46100224,clicked,
50198084,clicked,
50198084,did_not_click,
50198084,clicked,
46115246,did_not_click,
45910679,did_not_click,
46077721,did_not_click,
48530251,clicked,
6177758768,clicked,
45949135,did_not_click,
46121621,did_not_click,
45854299,did_not_click,
48516147,clicked,
49827672,clicked,
3017190551,clicked,
1552754254,clicked,
46100009,clicked,bought_car
2889609462,did_not_click,
3016978086,clicked,
46177386,did_not_click,
486738417,clicked,
46142780,clicked,
1195494755,did_not_click,
47682403,clicked,
6203078517,did_not_click,
48509780,clicked,
50198727,clicked,
42651062,did_not_click,
46044028,clicked,
46336038,clicked,
46336038,clicked,
46092632,clicked,
2577458244,clicked,
46133754,clicked,
486786946,clicked,bought_car
1574371968,did_not_click,
47749031,clicked,
6171873195,did_not_click,
46036728,clicked,
50202630,clicked,
3017177990,clicked,
3017211691,clicked,
1874999539,did_not_click,
1195403230,did_not_click,
1552750794,did_not_click,
6186342748,clicked,
46256925,did_not_click,
1379920033,did_not_click,
2260189713,did_not_click,
44042229,clicked,
6183478189,did_not_click,
50145179,did_not_click,
3017173396,clicked,
3017173396,did_not_click,
50416625,clicked,
45815235,did_not_click,
45875205,did_not_click,bought_car
2261051868,did_not_click,
46066985,did_not_click,
46042875,clicked,
48556855,clicked,
46060807,did_not_click,
46079151,clicked,
1573184153,did_not_click,
2259569848,did_not_click,
1574553766,did_not_click,
1574553766,did_not_click,
345975135,did_not_click,
345975135,clicked,
6174366312,clicked,
45936896,did_not_click,
46220401,did_not_click,
46220401,did_not_click,
6177760620,clicked,
6177760620,clicked,
2565305947,clicked,
46067820,clicked,
4041120665,clicked,
42634869,did_not_click,
46151180,clicked,
1875428313,clicked,
1875428313,did_not_click,bought_car
1875428313,did_not_click,
1875428313,did_not_click,
1875428313,did_not_click,
1875428313,clicked,
1875428313,did_not_click,
1875428313,clicked,
1875428313,did_not_click,
1875428313,clicked,bought_car
1875428313,did_not_click,
1875428313,clicked,
1875428313,did_not_click,
1875428313,did_not_click,
46110444,clicked,
46034823,did_not_click,
50192392,did_not_click,
3929597603,clicked,
6179688238,clicked,
4040573919,clicked,
47746788,clicked,
5322890087,clicked,
2576004238,did_not_click,
46031891,clicked,
46031891,did_not_click,
46031891,did_not_click,
46031891,clicked,
46031891,clicked,
46040129,clicked,
47618228,did_not_click,
50093521,clicked,
1379843708,clicked,bought_car
50149572,clicked,
2260290260,did_not_click,
46149297,clicked,
46115318,did_not_click,
46627052,clicked,
3080205952,clicked,
45926200,did_not_click,
45989087,clicked,
50111457,did_not_click,bought_car
45940571,did_not_click,
49888338,did_not_click,
50107693,did_not_click,
45918747,clicked,
2260984248,did_not_click,
50104516,clicked,
5323155520,clicked,
1875264706,did_not_click,
1571819851,clicked,
3081521556,clicked,
3081521556,did_not_click,
1571806620,did_not_click,
48511484,clicked,
45884005,clicked,
2259525398,did_not_click,
45865762,did_not_click,
